,opened_emails,age_in_days,webinar_enrollments,course_enrollments,is_referrer_bing,is_referrer_facebook,is_ndop,is_catalog_all,is_robotics,is_referrer_cbsi,is_business,is_referrer_infomoney,is_referrer_catracalivre,is_jobs,is_catalog_nanodegrees,is_checkout,is_mobile,is_tech_requirements,is_contact,is_referrer_anhanguera,is_success,is_us,is_legal,is_referrer_instagram,is_fcop_ud,is_payment,is_referrer_linkedin,is_signin,is_referrer_tecmundo,is_hire_talent,is_home,is_ai,is_fcop_st,is_drive,is_50back,is_fcop_cs,is_event,is_android,is_referrer_google,is_referrer_android,is_referrer_computerworld,is_referrer_live,is_nanodegree_home,count_visits,is_referrer_github,is_paying_student
29635,0,75,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0
29636,0,74,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,6,21,0,0
29637,0,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0
29638,5,73,1,0,0,0,10,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,11,0,0,0,0,0,4,0,2,1,0,0,6,48,0,0
29639,1,73,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,10,0,0
29640,31,106,2,0,0,1,9,1,0,0,0,1,0,0,0,5,0,0,2,0,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,3,29,0,0
29641,10,73,0,2,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,2,0,0,0,0,2,0,0,3,1,0,0,5,38,0,0
29642,20,72,0,2,0,4,32,4,1,0,0,0,0,0,0,2,21,0,1,0,1,0,0,0,3,0,0,5,0,0,15,1,0,0,0,0,0,0,6,0,0,0,11,81,0,1
29643,50,233,0,1,0,0,30,10,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,14,0,0,1,0,0,13,9,0,0,1,1,2,0,5,0,0,0,6,92,0,0
29644,46,308,0,4,0,0,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,7,0,0,0,0,0,3,0,6,0,0,0,6,37,0,0
29645,13,71,0,0,0,1,4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0
29646,1,71,0,0,0,1,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0
29647,5,71,0,0,0,0,7,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,3,0,0,0,4,27,0,0
29648,2,71,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,8,0,0
29649,5,70,0,0,0,3,4,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0
29650,3,70,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0
29651,2,70,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0
29652,1,70,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0
29653,17,73,0,0,0,0,2,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,10,0,0
29654,5,140,0,1,0,0,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,6,0,0,2,0,0,0,0,0,0,0,2,2,0,0,5,30,0,0
29655,4,68,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0
29656,2,67,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,2,0,0,0,1,14,0,0
29657,21,67,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5,0,0
29658,7,67,0,1,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,9,0,0
29659,10,67,2,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,5,0,3,0,0,0,1,19,0,0
29660,0,67,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0
29661,6,66,0,1,0,0,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,17,0,0
29662,4,66,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,2,10,0,0
29663,3,66,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,6,0,0,0,1,21,0,0
29664,13,66,1,1,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,11,0,0
29665,26,365,0,3,0,0,19,2,0,0,0,0,0,0,3,4,0,0,2,0,0,0,0,0,1,0,0,24,0,0,66,0,0,0,1,0,3,3,17,14,0,0,22,178,0,0
29666,13,345,0,9,0,0,6,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,7,0,0,17,0,0,0,0,0,4,0,1,0,0,0,11,51,0,0
29667,20,71,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,2,0,0,0,0,0,0,5,0,0,0,5,24,0,0
29668,6,66,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0
29669,5,66,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0
29670,4,66,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,0,0,0,0,0,1,4,0,0,1,13,0,0
29671,92,381,1,13,0,0,14,17,0,0,0,0,0,0,15,5,0,0,0,0,0,1,0,0,42,0,0,10,0,0,42,0,2,1,0,7,1,0,3,0,0,0,17,185,0,0
29672,7,65,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0
29673,18,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0
29674,20,65,0,0,0,0,10,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,8,26,0,1
29675,9,65,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0
29676,2,64,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0
29677,39,386,0,1,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,22,0,0
29678,29,407,0,7,0,0,3,5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,13,0,0,5,0,0,4,0,0,0,0,0,0,0,6,2,0,0,6,42,0,0
29679,4,63,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4,0,0,0,0,0,1,0,2,0,0,0,2,18,0,0
29680,29,62,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,2,11,0,0
29681,15,61,1,0,0,1,6,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,3,0,0,0,2,18,0,0
29682,7,61,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,15,0,0
29683,14,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0
29684,27,212,0,2,0,0,12,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,0,0,0,1,0,5,0,0,0,0,0,5,41,0,1
29685,0,60,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,6,0,0
29686,1,302,1,26,0,0,6,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,6,1,1,1,0,0,0,0,1,0,0,0,4,37,0,0
29687,0,60,0,2,0,0,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,1,14,0,0
29688,85,215,0,1,0,1,29,8,0,0,0,0,0,1,9,7,0,0,0,0,0,0,0,0,7,0,0,1,0,0,15,4,0,0,1,1,7,0,18,11,0,10,6,103,0,0
29689,123,253,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,4,0,0,0,6,24,0,0
29690,19,59,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1
29691,6,59,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0
29692,3,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0
29693,2,59,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,3,10,0,0
29694,1,59,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,7,19,0,0
29695,194,336,4,17,0,0,40,20,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,25,0,0,3,0,0,9,0,0,1,2,2,5,0,15,5,0,0,20,152,0,0
29696,3,58,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,7,0,0
29697,3,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0
29698,0,58,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,2,13,0,0
29699,11,316,0,9,0,0,10,7,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,0,5,0,0,22,0,0,0,2,3,0,0,2,0,0,0,11,97,0,0
29700,22,89,0,1,0,0,12,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,0,0,0,1,0,0,4,14,9,0,0,7,41,0,0
29701,18,57,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,1,0,0,1,16,0,0
29702,0,57,0,0,0,0,18,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,2,1,0,0,0,0,0,0,2,0,0,0,6,44,0,0
29703,2,56,1,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,11,0,0
29704,26,353,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,11,1,0
29705,4,56,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0
29706,1,55,0,0,0,0,21,9,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,1,0,0,13,4,0,0,2,47,0,0
29707,4,55,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,1,6,0,0
29708,0,55,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,13,0,0
29709,0,132,0,8,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0
29710,1,55,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,2,0,0,0,3,14,0,0
29711,41,312,0,6,0,0,16,18,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,115,0,0,9,0,0,19,0,0,0,0,0,13,1,11,12,0,13,16,215,0,0
29712,11,54,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,9,0,0
29713,3,54,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,0,0,3,12,0,0
29714,14,53,2,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0
29715,31,52,0,0,0,1,9,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,4,23,0,0
29716,4,392,0,1,0,0,9,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0,0,4,0,0,0,6,33,0,0
29717,12,52,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0
29718,17,52,0,0,0,0,38,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,6,0,0,2,0,0,0,0,1,0,0,1,6,0,0,2,86,0,0
29719,1,58,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0
29720,11,51,0,2,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,30,0,0
29721,2,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,8,0,0
29722,10,51,0,0,0,0,20,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,2,0,1,21,1,0,0,0,0,0,0,8,1,0,0,6,86,0,0
29723,87,293,1,1,0,0,29,12,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,6,0,0,10,0,0,161,0,0,0,0,0,11,2,36,2,0,0,15,260,0,0
29724,47,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0
29725,3,50,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,8,0,0
29726,8,50,0,3,0,0,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,5,0,0,0,0,0,0,0,2,0,0,0,1,24,0,0
29727,19,300,0,2,0,0,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,4,0,0,0,0,3,0,0,1,0,0,0,3,37,0,0
29728,15,50,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,0,0,2,8,0,0
29729,5,49,0,0,0,0,3,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,13,0,0,0,0,0,0,0,1,0,0,0,5,54,0,0
29730,15,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,7,0,0
29731,22,241,1,6,0,0,3,4,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,7,0,0,7,0,0,0,1,0,0,0,2,2,0,0,7,40,0,0
29732,0,44,1,0,0,0,62,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,0,0,1,0,0,14,9,0,0,0,2,1,0,6,0,0,0,31,184,2,0
29733,25,44,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,0,0,0,0,0,0,0,5,1,0,0,2,15,0,0
29734,2,44,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,5,0,0,0,0,0,0,0,4,0,0,0,2,18,0,0
29735,13,44,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,14,0,0
29736,29,43,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0
29737,34,130,0,0,0,0,6,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,7,1,0,0,5,30,0,1
29738,0,43,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0
29739,6,135,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,5,0,0,0,0,0,0,0,3,2,0,0,2,18,0,0
29740,13,371,0,17,0,0,10,11,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,15,0,0,5,0,0,6,0,0,0,0,5,3,1,1,2,0,0,3,69,0,0
29741,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,0,0
29742,16,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,5,0,0
29743,0,41,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,9,0,0
29744,62,41,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0
29745,74,244,0,6,0,0,19,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,6,0,0,4,1,0,22,0,4,11,1,6,1,0,12,0,0,0,7,97,0,0
29746,14,41,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0
29747,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0
29748,7,374,0,5,0,0,4,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,17,0,0,0,0,0,0,0,1,2,0,0,6,51,0,0
29749,4,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,0,0
29750,15,171,0,0,0,0,6,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,21,0,0
29751,29,38,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,3,0,0,0,1,9,0,0
29752,4,38,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0
29753,0,37,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0
29754,0,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,7,0,0
29755,41,395,3,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,9,0,0,0,0,1,0,0,3,0,0,0,11,45,0,0
29756,38,282,2,1,0,0,5,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,2,2,0,0,2,18,0,0
29757,71,122,2,0,0,0,6,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,4,0,0,16,0,0,0,0,0,5,0,12,0,0,0,4,48,0,1
29758,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0
29759,23,36,0,0,0,1,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,1,0,0,2,0,1,0,0,2,0,0,6,0,1,0,1,94,0,0
29760,1,35,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,1,16,0,0
29761,2,35,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0
29762,10,35,3,2,0,2,5,2,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,1,30,0,1
29763,0,35,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0
29764,8,34,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,12,0,0
29765,43,34,1,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,6,0,0
29766,3,48,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,26,0,0
29767,2,32,0,0,0,2,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,15,0,0
29768,0,32,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
29769,30,32,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,5,0,0
29770,3,32,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,1,9,0,0
29771,2,197,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,3,0,0,0,2,18,0,0
29772,2,32,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,10,0,0
29773,24,32,1,0,0,3,4,4,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,4,0,0,0,0,19,0,0
29774,124,400,4,0,0,0,7,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10,0,0,0,0,0,8,41,0,1
29775,13,31,0,0,0,3,4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,12,0,0
29776,4,31,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,9,0,0
29777,22,31,2,0,0,4,19,5,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0,0,6,0,2,0,0,0,7,61,0,1
